개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,,,정보
3040000,3040000-205-1987-01650,19871012,,03,폐업,02,폐업,20200401,,,,02 4520998,16.40,143891,서울특별시 광진구 중곡동 138-45번지 ,서울특별시 광진구 천호대로111길 44 (중곡동),04926,금강사,2020-04-01 13:52:22,U,2020-04-03 02:40:00.0,일반세탁업,207269.182625112    ,450665.348248061    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01651,19871012,,03,폐업,02,폐업,20110816,,,,02 4478324,23.00,143890,서울특별시 광진구 중곡동 122-1번지 ,,,국제사,2010-11-08 14:32:39,I,2018-08-31 23:59:59.0,일반세탁업,207615.115674051    ,450591.429951453    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01654,19871012,,03,폐업,02,폐업,20110705,,,,02   4545496,15.00,143888,서울특별시 광진구 중곡동 90-1번지 ,,,한마음세탁,2011-03-19 10:54:40,I,2018-08-31 23:59:59.0,일반세탁업,207866.570392709    ,450471.273116949    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01656,19871012,,03,폐업,02,폐업,20170710,,,,02 4478514,18.34,143891,서울특별시 광진구 중곡동 130-10번지 ,서울특별시 광진구 천호대로119길 23 (중곡동),04930,대림사,2017-07-10 10:36:26,I,2018-08-31 23:59:59.0,일반세탁업,207534.283876847    ,450408.410990298    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01658,19871024,,03,폐업,02,폐업,19990708,,,,02 4647580,.00,143912,서울특별시 광진구 중곡동 624-21번지 ,,,명,2002-05-03 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206753.685769902    ,450894.443898284    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01661,19871024,,03,폐업,02,폐업,20060516,,,,02 4444493,13.30,143833,서울특별시 광진구 구의동 615-11번지 ,,,대진사,2002-05-03 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207668.268080011    ,449532.830654597    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01671,19870612,,03,폐업,02,폐업,20101109,,,,02 4528695,19.80,143865,서울특별시 광진구 자양동 606-44번지 ,,,은성사,2009-03-06 17:53:33,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01677,19870630,,03,폐업,02,폐업,20180723,,,,02 4458911,18.24,143868,서울특별시 광진구 자양동 639-29번지 ,서울특별시 광진구 뚝섬로52다길 18-10 (자양동),05100,자양사,2018-07-23 09:15:02,I,2018-08-31 23:59:59.0,일반세탁업,206972.991884016    ,447504.368530168    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01680,19870715,,03,폐업,02,폐업,20011026,,,,02 4525624,19.10,143805,서울특별시 광진구 광장동 245-2번지 ,,,백양사,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209034.475462126    ,449345.397506138    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01681,19871024,,03,폐업,02,폐업,20180402,,,,02 4650264,46.20,143916,서울특별시 광진구 화양동 35-40번지 ,서울특별시 광진구 동일로24길 53 (화양동),05015,대양사,2018-04-02 14:39:23,I,2018-08-31 23:59:59.0,일반세탁업,205937.500224519    ,449007.069009851    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01683,19870715,,01,영업/정상,01,영업,,,,,02 4688956,10.24,143916,서울특별시 광진구 화양동 33-7번지 ,서울특별시 광진구 능동로13길 91-1 (화양동),05015,백영세탁,2003-08-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,205962.588731018    ,449259.388420457    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01687,1987-08-24,,03,폐업,02,폐업,2023-07-04,,,,02 4659559,10.24,143-915,서울특별시 광진구 화양동 16-90,서울특별시 광진구 군자로 31-1 (화양동),05008,양지세탁소,2023-07-04 09:12:24,U,2022-12-07 00:06:00.0,일반세탁업,206140.338398393,449311.946831784,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01698,19870824,,03,폐업,02,폐업,20060317,,,,02 4472030,13.20,143837,서울특별시 광진구 군자동 43-18번지 ,,,삼성사,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01699,19870714,,03,폐업,02,폐업,19980101,,,,02 4667141,16.00,143839,서울특별시 광진구 군자동 344-13번지 ,,,백양사,2002-05-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01700,19871024,,03,폐업,02,폐업,20071220,,,,02 4670242,15.00,143840,서울특별시 광진구 군자동 357-3번지 ,,,은광사,2003-03-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206038.865642895    ,449660.501845611    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01701,19870824,,03,폐업,02,폐업,20201103,,,,02 4465860,12.75,143840,서울특별시 광진구 군자동 359-0 ,서울특별시 광진구 군자로 69 (군자동),05003,미성사,2020-11-03 09:52:53,U,2020-11-05 02:40:00.0,일반세탁업,206167.328993767    ,449683.137301888    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01706,1987-10-12,,01,영업/정상,01,영업,,,,,02 4669986,16.50,143-839,서울특별시 광진구 군자동 149-3,서울특별시 광진구 군자로15길 2 (군자동),04999,화창사,2023-09-19 15:28:07,U,2022-12-08 22:01:00.0,일반세탁업,206427.808633546,450164.147553537,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01707,1987-10-12,,01,영업/정상,01,영업,,,,,02 4648048,30.00,143-837,서울특별시 광진구 군자동 9-1,서울특별시 광진구 면목로5길 24 (군자동),04995,남양사,2023-07-06 13:08:21,U,2022-12-07 00:08:00.0,일반세탁업,206533.671501349,450495.401445996,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01712,19871012,,01,영업/정상,01,영업,,,,,0222018970,20.00,143907,서울특별시 광진구 중곡동 297-7 ,서울특별시 광진구 용마산로30길 6, 1층 (중곡동),04938,백양사,2020-11-05 15:47:10,U,2020-11-07 02:40:00.0,일반세탁업,207572.461185752    ,451776.341514595    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01714,19871012,,03,폐업,02,폐업,20060317,,,,02 4678322,15.30,143900,서울특별시 광진구 중곡동 169-85번지 ,,,경일사,2002-05-10 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207334.141293212    ,451826.394475256    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01715,19871012,,03,폐업,02,폐업,20220613,,,,02 4962887,29.00,143909,서울특별시 광진구 중곡동 553-4,서울특별시 광진구 답십리로84길 18 (중곡동),04903,신성사,2022-06-13 09:56:05,U,2021-12-05 23:06:00.0,일반세탁업,207325.417732746,452022.249976971,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01717,19871012,,03,폐업,02,폐업,20200604,,,,02 4671981,26.00,143900,서울특별시 광진구 중곡동 169-85번지 1층 ,서울특별시 광진구 능동로59길 35 (중곡동,1층),04904,서울사,2020-06-04 13:43:10,U,2020-06-06 02:40:00.0,일반세탁업,207334.141293212    ,451826.394475256    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01721,19871024,,03,폐업,02,폐업,19990510,,,,02 4967337,.00,143909,서울특별시 광진구 중곡동 576-4번지 ,,,창신사,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207125.480846866    ,451999.598596272    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01727,19870824,,01,영업/정상,01,영업,,,,,02 4466448,.00,143824,서울특별시 광진구 구의동 232-1 ,서울특별시 광진구 광나루로38길 16 (구의동),05031,미성사,2020-08-28 13:12:19,U,2020-08-30 02:40:00.0,일반세탁업,207715.502683574    ,449089.530247687    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01729,19870630,,01,영업/정상,01,영업,,,,,02 4565165,33.35,143823,서울특별시 광진구 구의동 222-55 ,서울특별시 광진구 자양로26길 91-1 (구의동),05041,유림사,2020-11-05 15:20:44,U,2020-11-07 02:40:00.0,일반세탁업,207780.745752491    ,448694.701046467    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01730,19871024,,03,폐업,02,폐업,20060105,,,,02 4530675,.00,143895,서울특별시 광진구 중곡동 150-73번지 ,,,대원사,2004-12-21 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207668.059645019    ,451104.966430112    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01732,19871024,,03,폐업,02,폐업,20190401,,,,02 4538274,24.32,143888,서울특별시 광진구 중곡동 99-1번지 ,서울특별시 광진구 긴고랑로36길 72 (중곡동),04946,은하사,2019-04-01 12:00:23,U,2019-04-03 02:40:00.0,일반세탁업,208031.742174348    ,450481.997229938    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01734,19871012,,03,폐업,02,폐업,20101207,,,,02 4440129,348.00,143887,서울특별시 광진구 중곡동 77-15번지 ,,,용마사,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207840.424407887    ,450680.707141699    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01735,19871012,,03,폐업,02,폐업,20071130,,,,02 4570810,.00,143887,서울특별시 광진구 중곡동 74-74번지 ,,,백성사,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208274.785189121    ,450790.248529537    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01737,19871012,,03,폐업,02,폐업,20180703,,,,02 4520394,.00,143883,서울특별시 광진구 중곡동 18-87번지 ,서울특별시 광진구 용마산로24길 6 (중곡동),04941,삼색사,2018-07-03 11:29:35,I,2018-08-31 23:59:59.0,일반세탁업,207632.95088509     ,451428.900226095    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01740,19871024,,03,폐업,02,폐업,20120125,,,,,33.75,143846,서울특별시 광진구 자양동 203-11번지 ,,,영동사세탁소,2010-01-12 13:06:11,I,2018-08-31 23:59:59.0,일반세탁업,205339.579978572    ,448113.384896395    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01743,19870630,,01,영업/정상,01,영업,,,,,02 4470258,.00,143873,서울특별시 광진구 자양동 666-0 ,서울특별시 광진구 뚝섬로56길 47 (자양동),05105,유미세탁소,2020-11-05 14:43:33,U,2020-11-07 02:40:00.0,일반세탁업,207254.877705621    ,447452.653781347    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01745,19870112,,03,폐업,02,폐업,20020527,,,,02 4462170,.00,143817,서울특별시 광진구 구의동 55-14번지 ,,,중앙사,2002-07-15 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208021.950060046    ,449886.326391318    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01746,19871012,,03,폐업,02,폐업,19980501,,,,02 4441985,.00,143817,서울특별시 광진구 구의동 48-9번지 ,,,덕영세탁,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,208105.044501479    ,449938.790671574    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01747,19871012,,03,폐업,02,폐업,20050810,,,,02 4978715,.00,143838,서울특별시 광진구 군자동 465-2번지 ,,,현지네,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206492.009377934    ,450668.319466685    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01748,19870612,,03,폐업,02,폐업,20030811,,,,02 4463269,.00,143858,서울특별시 광진구 자양동 464-39번지 ,,,인후사,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206428.71842052     ,447822.767322366    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01750,19870630,,03,폐업,02,폐업,20050912,,,,02 4475966,.00,143867,서울특별시 광진구 자양동 633-3번지 ,,,자양세탁,2004-02-19 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207144.074593042    ,447824.788818049    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01752,19871012,,01,영업/정상,01,영업,,,,,02 4573861,.00,143865,서울특별시 광진구 자양동 599-35 ,서울특별시 광진구 뚝섬로46길 54 (자양동),05098,신자양세탁소,2020-11-05 13:54:11,U,2020-11-07 02:40:00.0,일반세탁업,206665.424122461    ,447575.749321414    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01762,19870630,,03,폐업,02,폐업,20020527,,,,02 4473565,.00,143825,서울특별시 광진구 구의동 246-25번지 ,,,점보세탁,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207400.991935228    ,448361.271396962    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01763,19870824,,01,영업/정상,01,영업,,,,,02 4525253,.00,143819,서울특별시 광진구 구의동 67-13 ,서울특별시 광진구 자양로36길 18-1 (구의동),04976,스마일세탁,2020-11-05 15:30:03,U,2020-11-07 02:40:00.0,일반세탁업,207686.066160572    ,449296.675607802    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01767,19870824,,03,폐업,02,폐업,19980501,,,,02 4442452,.00,143872,서울특별시 광진구 자양동 645-11번지 ,,,로얄백양사,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01775,19871012,,03,폐업,02,폐업,19981019,,,,02   0,.00,143885,서울특별시 광진구 중곡동 46-10번지 ,,,스타,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207375.181129642    ,450879.992945818    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01776,19871012,,03,폐업,02,폐업,20110706,,,,02   4653631,.00,143901,서울특별시 광진구 중곡동 191-97번지 ,,,양지사,2010-01-12 13:46:17,I,2018-08-31 23:59:59.0,일반세탁업,207058.327592613    ,451617.18564145     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01777,19871012,,03,폐업,02,폐업,20130610,,,,02 4654972,.00,143903,서울특별시 광진구 중곡동 221-44번지 ,서울특별시 광진구 긴고랑로13길 19 (중곡동),04909,한진세탁소,2006-09-22 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207171.734586768    ,451237.478025534    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01784,19871012,,03,폐업,02,폐업,20120426,,,,02 4532336,.00,143848,서울특별시 광진구 능동 238-12번지 ,서울특별시 광진구 능동로34길 81 (능동),04986,스타세탁소,2004-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,207320.449686468    ,450215.56752551     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01785,19871024,,03,폐업,02,폐업,20060516,,,,02 4669917,147.74,143904,서울특별시 광진구 중곡동 253-2번지 ,,,성심사,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206713.822048642    ,451142.971032515    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01786,19871012,,03,폐업,02,폐업,19970401,,,,02 4463375,.00,143808,서울특별시 광진구 광장동 322-3번지 ,,,일유사,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209433.056005011    ,449426.892183047    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01787,19871012,,03,폐업,02,폐업,20020527,,,,02 4442411,.00,143806,서울특별시 광진구 광장동 259-6번지 ,,,광진세탁,2002-07-16 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,209061.596247509    ,449454.499689119    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01798,19871012,,03,폐업,02,폐업,20020527,,,,02 4679025,.00,143837,서울특별시 광진구 군자동 32-0번지 ,,,남양세탁,2003-03-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,206589.840298608    ,450484.627121557    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01809,19871024,,03,폐업,02,폐업,20191023,,,,02 4984731,.00,143846,서울특별시 광진구 자양동 202-19번지 ,서울특별시 광진구 뚝섬로22길 28 (자양동),05081,믿음사,2019-10-23 13:51:52,U,2019-10-25 02:40:00.0,일반세탁업,205346.565381464    ,448176.58501186     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01810,19870630,,03,폐업,02,폐업,19960627,,,,02 4472923,.00,143200,서울특별시 광진구 구의동 451-158번지 ,,,동부세탁,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01812,19871024,,03,폐업,02,폐업,20120224,,,,02 4631786,.00,143841,서울특별시 광진구 자양동 4-23번지 ,,,미미사,2003-06-11 00:00:00,I,2018-08-31 23:59:59.0,일반세탁업,205946.990271295    ,448450.14768976     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
3040000,3040000-205-1987-01813,19870630,,01,영업/정상,01,영업,,,,,02 4442616,28.52,143826,서울특별시 광진구 구의동 251-48 ,서울특별시 광진구 자양로22길 19 (구의동),05039,백양세탁소,2020-11-05 14:56:06,U,2020-11-07 02:40:00.0,일반세탁업,207390.23467107     ,448605.612184862    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N,,,,,서울시광진구세탁업인허가정보.csv
