개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,,,,,,,,,,,,,,,,,,,,,,정보
3040000,PHMA119863040033041100007,19860612,,03,폐업,03,폐업,20191031,,,,02-3436-7790,,,서울특별시 광진구 광장동 470번지 3호 진넥스 오딧세이,서울특별시 광진구 아차산로 502, 진넥스 오딧세이 402호 (광장동),04974,젠스미의원,2019-11-06 09:32:06,U,2019-11-29 02:40:00.0,의원,208526.97532855,448791.8824094,의원,1,0,0,144.7,114 101,내과, 피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119863040033041100008,19861027,,01,영업/정상,13,영업중,,,,,02-467-0277,,143859,서울특별시 광진구 자양동 855번지 이튼타워리버3차 203호,서울특별시 광진구 능동로 18, 203호 (자양동, 이튼타워리버3차),05096,세명치과의원,2021-12-24 06:13:51,U,2021-12-26 02:40:00.0,치과의원,205945.98820137,447862.351973505,치과의원,1,0,0,125.71,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100001,19870205,,01,영업/정상,13,영업중,,,,,02-447-6610,,143864,서울특별시 광진구 자양동 581번지 1호 2층,서울특별시 광진구 뚝섬로 590, 2층 (자양동),05092,최진소아청소년과의원,2019-09-24 11:13:14,U,2019-11-29 02:40:00.0,의원,206585.797095887,447875.916483314,의원,1,0,0,50.07,101 111,내과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100002,19870207,,01,영업/정상,13,영업중,,,,,02-462-8822,,143841,서울특별시 광진구 자양4동 8번지 1호,서울특별시 광진구 아차산로 220 (자양동),,요셉이비인후과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,205906.77215752,448710.967950599,의원,1,0,0,0,113,이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100003,1987-03-06,,01,영업/정상,13,영업중,,,,,02-464-8111,,143-904,서울특별시 광진구 중곡동 244번지 11호 지하1, 1, 3층일부,서울특별시 광진구 긴고랑로 32, 지하1, 1, 3층 (중곡동),04914,노명복정형외과의원,2023-11-03 05:13:15,U,2022-11-01 00:05:00.0,의원,206981.782248701,451186.503951846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100004,19870403,,01,영업/정상,13,영업중,,,,,02-467-7902,,143842,서울특별시 광진구 자양동 829번지,서울특별시 광진구 능동로 19, 2층 (자양동),05086,김윤호내과의원,2021-07-29 10:09:33,U,2021-07-31 02:40:00.0,의원,205836.941161316,447873.278639697,의원,2,0,0,0,101 111,내과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100005,19870502,,01,영업/정상,13,영업중,,,,,02-454-9114,,143819,서울특별시 광진구 구의동 80번지 45호,서울특별시 광진구 자양로 201 (구의동),04991,항석내과의원,2022-11-10 20:13:12,U,2021-10-31 23:02:00.0,의원,208564.318181149,450202.873097425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100006,1987-05-02,,01,영업/정상,13,영업중,,,,,02-3437-2333,,143-751,서울특별시 광진구 광장동 218번지 1호 극동아파트상가 3층,서울특별시 광진구 아차산로 552, 3층 (광장동, 극동아파트상가),04971,극동치과의원,2023-06-16 16:13:12,U,2022-12-05 23:08:00.0,치과의원,209138.04726487,448993.925426656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100007,19870515,,01,영업/정상,13,영업중,,,,,02-453-6607,,143817,서울특별시 광진구 구의2동 55번지 14호 , 21호,서울특별시 광진구 자양로 283 (구의동,, 21호),,한도치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,208021.950060046,449886.326391318,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100008,19870827,,01,영업/정상,13,영업중,,,,,02-457-6535,,143898,서울특별시 광진구 중곡동 157번지 4호 영창빌딩 6층,서울특별시 광진구 천호대로 561, 6층 (중곡동, 영창빌딩),04929,보우치과의원,2019-07-11 22:13:10,U,2019-07-13 02:40:00.0,치과의원,207055.507996434,450542.187939719,치과의원,2,0,0,159.3,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100009,19870930,,03,폐업,03,폐업,20170821,,,,02-446-5263,,143811,서울특별시 광진구 광장동 344번지 인성하이텍 2층,서울특별시 광진구 아차산로 627, 2층 (광장동, 인성하이텍),04967,광장치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,209405.013333756,449625.418935534,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119873040033041100010,19871014,,01,영업/정상,13,영업중,,,,,02-463-7687,,143917,서울특별시 광진구 화양동 47번지 55호 2층,서울특별시 광진구 아차산로29길 35, 2층 (화양동),05018,영재한의원,2022-06-30 15:08:32,U,2021-12-07 00:02:00.0,한의원,206004.690245065,448915.131601242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100001,19880108,,01,영업/정상,13,영업중,,,,,02-462-6514,,143843,서울특별시 광진구 자양4동 45번지 13호,서울특별시 광진구 뚝섬로 498 (자양동),,백안과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,205710.073302941,448183.135012992,의원,1,0,0,71.54,112,안과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100002,19880224,,03,폐업,03,폐업,20121012,,,,02-467-1532,,143901,서울특별시 광진구 중곡동 175번지 27호,서울특별시 광진구 면목로 173 (중곡동),143901,주인국의원,2012-10-12 09:27:31,I,2018-08-31 23:59:59.0,의원,207227.12326115,451819.638034393,의원,2,2,4,0,101 111 104 108 114 115 105,내과, 외과, 정형외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100003,19880229,,01,영업/정상,13,영업중,,,,,02-446-2818,,143851,서울특별시 광진구 자양동 216번지 21호 2층,서울특별시 광진구 아차산로 370, 2층 (자양동),05051,혜민치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,207365.009660992,448238.625106956,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100004,19880428,,01,영업/정상,13,영업중,,,,,02-444-2875,,143865,서울특별시 광진구 자양동 606번지 9호 2층,서울특별시 광진구 뚝섬로 630, 2층 (자양동),05099,조민수치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,206947.646752977,447745.557839831,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100005,1988-04-28,,01,영업/정상,13,영업중,,,,,02-466-8397,,143-862,서울특별시 광진구 자양동 553번지 205호,서울특별시 광진구 뚝섬로 511 (자양동),05076,신일외과의원,2023-02-24 04:13:12,U,2022-12-01 22:06:00.0,의원,205870.874207826,448172.538926906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100006,19880503,,01,영업/정상,13,영업중,,,,,02-461-2828,,143717,서울특별시 광진구 화양동 7번지 3호 4층,서울특별시 광진구 아차산로 229, 4층 (화양동, 한림타워),05018,기독필치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,206031.196548172,448731.099217371,치과의원,1,0,0,124.23,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100007,19880527,,01,영업/정상,13,영업중,,,,,02-447-2875,,143828,구의동 257번지 130호 2층,서울특별시 광진구 자양로18길 31, 2층 (구의동),05043,공선식치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,207459.402452372,448408.82156333,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100008,19880611,,01,영업/정상,13,영업중,,,,,02-466-4189,,143840,서울특별시 광진구 군자동 345번지 20호,서울특별시 광진구 군자로 85 (군자동),05002,한성욱내과의원,2019-12-26 22:13:12,U,2019-12-28 02:40:00.0,의원,206194.754601128,449836.091725246,의원,1,0,0,0,101 111,내과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119883040033041100009,20141120,,01,영업/정상,13,영업중,,,,,02-444-9691,,143864,서울특별시 광진구 자양동 581번지 1호 아주빌딩 3층 301호,서울특별시 광진구 뚝섬로 590, 3층 301호 (자양동, 아주빌딩),05092,밝은미소치과의원,2021-11-05 06:43:41,U,2021-11-07 02:40:00.0,치과의원,206585.797095887,447875.916483314,치과의원,1,0,0,115.7,206 403 205 201 207 405 210 203,구강악안면외과, 치과교정과, 치주과, 치과보존과, 구강내과, 예방치과, 치과보철과, 소아치과,,,,0,0,,,0,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100001,19890119,,01,영업/정상,13,영업중,,,,,02-458-7775,,143825,서울특별시 광진구 구의동 246번지 2호 2층,서울특별시 광진구 자양로18길 42, 2층 (구의동),05044,성우한의원,2019-06-27 23:43:15,U,2019-06-29 02:40:00.0,한의원,207511.646265203,448397.65915706,한의원,1,0,0,0,301,한방내과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100002,19890316,,01,영업/정상,13,영업중,,,,,02-456-6628,,143819,서울특별시 광진구 구의동 68번지 37호 2층,서울특별시 광진구 광나루로 507, 2층 (구의동),04976,화양치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,207526.590151138,449223.749584778,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100003,19890417,,01,영업/정상,13,영업중,,,,,02-457-4829,,143900,서울특별시 광진구 중곡3동 166번지 4호 아이엠빌딩 4, 5층,서울특별시 광진구 능동로 409 (중곡동,아이엠빌딩 4, 5층),,크리스탈치과의원,2022-12-02 00:43:13,U,2021-11-02 00:04:00.0,치과의원,207335.124540149,451482.361459885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100004,19890429,,01,영업/정상,13,영업중,,,,,02-452-2837,,143875,서울특별시 광진구 자양동 681번지 2층,서울특별시 광진구 자양로 48, 2층 (자양동),05112,최대우치과의원,2022-10-27 23:13:25,U,2021-10-30 22:09:00.0,치과의원,207509.816658335,447795.39120633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100005,19890503,,01,영업/정상,13,영업중,,,,,02-466-2634,,143193,서울특별시 광진구 자양3동 510번지 5호 이튼타워1지구  B동 203호,서울특별시 광진구 능동로 68, B동 203호 (자양동,이튼타워1지구),05070,신길호치과의원,2022-09-30 13:43:12,U,2021-10-31 00:02:00.0,치과의원,206088.852238736,448297.963860543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100006,19890610,,01,영업/정상,13,영업중,,,,,02-454-0021,,143875,서울특별시 광진구 자양동 681번지 15호 2층,서울특별시 광진구 자양로 46, 2층 (자양동),05112,고현치과의원,2022-10-28 02:43:12,U,2021-10-30 21:00:00.0,치과의원,207529.873230795,447780.304781214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100007,19891027,,01,영업/정상,13,영업중,,,,,02-446-8293,,143885,서울특별시 광진구 중곡동 31번지 38호,서울특별시 광진구 능동로 378 (중곡동),04934,신성내과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,207256.674526588,451185.817881654,의원,2,0,0,0,101,내과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100008,19891128,,01,영업/정상,13,영업중,,,,,02-455-0080,,143875,서울특별시 광진구 자양2동 681번지,서울특별시 광진구 자양로 48 (자양동),,김재선피부과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,207509.816658335,447795.39120633,의원,1,0,0,156.07,114 114,피부과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119893040033041100009,19891212,,01,영업/정상,13,영업중,,,,,02-455-0385,,143890,서울특별시 광진구 중곡동 124번지 7호,서울특별시 광진구 용마산로 57 (중곡동),04923,상아치과의원,2022-10-27 22:13:11,U,2021-10-30 22:09:00.0,치과의원,207662.269409542,450724.825373886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100001,19900208,,01,영업/정상,13,영업중,,,,,02-454-0849,,143887,서울특별시 광진구 중곡동 58번지 27호,서울특별시 광진구 긴고랑로 115 (중곡동),04944,노태영내과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,207700.230159731,450787.360168733,의원,1,0,0,0,101 111,내과, 소아청소년과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100002,19900317,,03,폐업,03,폐업,20111219,,,,02-468-3232,,143190,서울특별시 광진구 자양동 45-34,,,조치과의원,2011-12-19 16:29:03,I,2018-08-31 23:59:59.0,치과의원,,,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100003,19900406,,01,영업/정상,13,영업중,,,,,02-456-9721,,143862,서울특별시 광진구 자양동 553번지 502호,서울특별시 광진구 뚝섬로 558 (자양동),05091,김성호피부과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,의원,206278.8816321,447982.862179678,의원,1,0,0,0,114 115,피부과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100004,19900411,,01,영업/정상,13,영업중,,,,,02-456-6380,,143862,서울특별시 광진구 자양동 553번지 502호 대양클리닉센터 2층,서울특별시 광진구 뚝섬로 558, 2층 (자양동, 대양클리닉센터),05091,이덕영치과의원,2017-09-05 18:39:01,I,2018-08-31 23:59:59.0,치과의원,206278.8816321,447982.862179678,치과의원,1,0,0,116.17,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100005,19900416,,03,폐업,03,폐업,20161222,,,,02-461-3322,,143915,서울특별시 광진구 화양동 116번지 3호 4층,서울특별시 광진구 광나루로 370, 4층 (화양동),05009,허치과의원,2016-12-22 10:34:28,I,2018-08-31 23:59:59.0,치과의원,206201.864525719,449500.318255538,치과의원,1,0,0,0,401,치과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100006,19900501,,01,영업/정상,13,영업중,,,,,02-452-4405,,143817,서울특별시 광진구 구의동 54번지 3호 2층, 화동빌딩,서울특별시 광진구 천호대로 675, 2층 (구의동, 화동빌딩),04954,김진홍치과의원,2022-10-27 20:13:12,U,2021-10-30 22:09:00.0,치과의원,207942.617936322,449864.683570555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100007,19900526,,03,폐업,03,폐업,20210216,,,,02-454-0350,,143862,서울특별시 광진구 자양동 553번지 502호,서울특별시 광진구 뚝섬로 558 (자양동),05091,유항희이비인후과의원,2021-02-16 18:21:31,U,2021-02-18 02:40:00.0,의원,206278.8816321,447982.862179678,의원,1,0,0,0,113,이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100008,19900725,,03,폐업,03,폐업,20150630,,,,456-3137,,143817,서울특별시 광진구 구의동 55번지 24호 2층,서울특별시 광진구 자양로43길 18, 2층 (구의동),143817,새강의원,2015-06-30 10:47:25,I,2018-08-31 23:59:59.0,의원,207964.066025918,449920.079370319,의원,1,0,0,168.86,105 104 115 101 111,내과, 외과, 정형외과, 소아청소년과, 비뇨의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100009,19900726,,01,영업/정상,13,영업중,,,,,02-454-5353,,143864,서울특별시 광진구 자양동 581번지 1호 2층,서울특별시 광진구 뚝섬로 590, 2층 (자양동),05092,권오상산부인과의원,2021-06-18 04:13:42,U,2021-06-20 02:40:00.0,의원,206585.797095887,447875.916483314,의원,1,1,1,120.43,122 111 110 108,성형외과, 산부인과, 소아청소년과, 가정의학과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100010,19900820,,01,영업/정상,13,영업중,,,,,02-467-6975,,143840,서울특별시 광진구 군자동 363번지 2호,서울특별시 광진구 군자로 86 (군자동),05004,김소아과의원,2020-11-19 17:43:14,U,2020-12-03 02:40:00.0,의원,206222.935981412,449832.907479173,의원,3,0,0,0,111 101 113,내과, 소아청소년과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119903040033041100011,19901026,,01,영업/정상,13,영업중,,,,,02-456-4503,,143890,서울특별시 광진구 중곡동 124번지 22호,서울특별시 광진구 용마산로 53 (중곡동),04923,정이비인후과의원,2022-02-10 09:58:59,U,2022-02-12 02:40:00.0,의원,207663.514532449,450689.911058957,의원,1,0,0,148.7,113 112,안과, 이비인후과,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
3040000,PHMA119913040033041100001,1991-02-06,,01,영업/정상,13,영업중,,,,,02-455-0063,,143-890,서울특별시 광진구 중곡동 116번지 6호 2.3층,서울특별시 광진구 천호대로 635, 2.3층 (중곡동),04931,연세.모던피부과의원,2023-03-03 00:13:24,U,2022-12-03 00:05:00.0,의원,207731.485258408,450196.465106233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구의원인허가정보.csv
