개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,,,정보
3040000,3040000-105-2019-00007,20190917,,01,영업/정상,01,영업,,,,,,9.89,143887,서울특별시 광진구 중곡동 73-80번지 2층 ,서울특별시 광진구 영화사로9길 95-2, 2층 (중곡동),04947,사랑숲어린이집,2019-09-17 10:51:27,I,2019-09-19 02:22:30.0,어린이집,208380.134998635    ,450613.63816686     ,어린이집,,,,,,,0,,,,,0,0,N,9.89,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00008,2019-09-30,,03,폐업,02,폐업,2023-04-13,,,,,69.40,143-873,서울특별시 광진구 자양동 662-5 4층,서울특별시 광진구 자양로5길 36, 4층 (자양동),05102,자양유치원,2023-04-13 14:58:42,U,2022-12-03 23:05:00.0,어린이집,207332.900096276,447665.572094253,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00009,20191118,,01,영업/정상,01,영업,,,,,02 340 3114,317.97,143701,서울특별시 광진구 화양동 1번지 건국대학교 ,서울특별시 광진구 능동로 120, 건국대학교 일우헌 지층 (화양동),05029,건국대학교 일우헌,2019-11-18 15:35:05,I,2019-11-20 00:23:19.0,기숙사,206445.881091692    ,448922.881688102    ,기숙사,,,,,상수도전용,,0,,,,자가,0,0,N,104.54,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2019-00010,20191206,,01,영업/정상,01,영업,,,,,02 22445161,83.39,143747,서울특별시 광진구 군자동 98번지 세종대학교 ,서울특별시 광진구 능동로 209, 세종대학교 대양AI센터 2층 (군자동),05006,세종스포츠정형외과의원,2019-12-06 12:03:25,I,2019-12-08 00:23:28.0,병원,206479.980833988    ,449827.630945538    ,병원,,,,,,,4,,,,,0,0,N,30.48,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00001,20200117,,01,영업/정상,01,영업,,,,,,14.72,143904,서울특별시 광진구 중곡동 258-17 중곡1동어린이집 ,서울특별시 광진구 능동로43길 27-14, 중곡1동어린이집 2층 (중곡동),04915,구립 중곡1동어린이집,2022-03-24 11:38:18,U,2022-03-26 02:40:00.0,어린이집,206965.840795349    ,450963.528138461    ,어린이집,,,,,상수도전용,,0,,,,임대,0,0,N,14.72,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00002,20200203,,01,영업/정상,01,영업,,,,,02 463 4959,16.50,143841,서울특별시 광진구 자양동 5-7 자양4동 어린이집,서울특별시 광진구 아차산로32길 17, 자양4동 어린이집 1층 (자양동),05073,국공립자양4동어린이집,2022-04-13 16:15:12,U,2021-12-03 23:06:00.0,어린이집,205975.29046169,448541.197415277,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00003,20200206,,03,폐업,02,폐업,20210129,,,,02 4569555,100.00,143912,서울특별시 광진구 중곡동 649-13 세기빌딩 ,서울특별시 광진구 능동로37길 11, 세기빌딩 5층 (중곡동),04919,서울데이케어센터,2021-01-29 09:22:57,U,2021-01-31 02:40:00.0,사회복지시설,206915.32021046     ,450639.682047166    ,사회복지시설,,,,,상수도전용,,0,,,,임대,0,0,N,15.7,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00004,20200317,,01,영업/정상,01,영업,,,,,02 4642700,27.00,143842,서울특별시 광진구 자양동 24-9번지 ,서울특별시 광진구 동일로 92-1, 6층 (자양동),05071,서울프라임병원,2020-04-02 16:50:51,U,2020-04-04 02:40:00.0,병원,205558.67706739     ,448728.056778367    ,병원,,,,,,,0,,,,임대,0,0,N,27,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00005,20200603,,01,영업/정상,01,영업,,,,,,15.00,143200,서울특별시 광진구 구의동 668번지 래미안파크스위트 ,서울특별시 광진구 광나루로 545, 110동 1층 (구의동, 래미안파크스위트),04978,구립파크스위트어린이집,2020-06-03 16:17:12,I,2020-06-05 00:23:19.0,어린이집,207903.213471693    ,449192.307030207    ,어린이집,,,,,상수도전용,,,,,,,,,N,10,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00006,20200824,,03,폐업,02,폐업,20220811,,,,02 4565003,3.84,143870,서울특별시 광진구 자양동 643-1 그랜드빌,서울특별시 광진구 뚝섬로52마길 32, 그랜드빌 1층 (자양동),05108,민들레어린이집,2022-08-11 14:26:52,U,2021-12-07 23:03:00.0,어린이집,207003.605281777,447404.323430001,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00007,20200903,,01,영업/정상,01,영업,,,,,0234364611,25.00,143886,서울특별시 광진구 중곡동 54-33 아이들세상어린이집 ,서울특별시 광진구 긴고랑로26길 31, 아이들세상어린이집 3층 (중곡동),04926,아이들세상어린이집,2020-09-04 09:33:11,I,2020-09-05 00:23:13.0,어린이집,207439.217355479    ,450762.880584968    ,어린이집,,,,,,,0,,,,,0,0,N,25,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00008,20200903,,01,영업/정상,01,영업,,,,,,4.40,143891,서울특별시 광진구 중곡동 134-26 2층 ,서울특별시 광진구 천호대로117길 51, 2층 (중곡동),04925,한울어린이집,2020-09-03 15:17:36,I,2020-09-05 00:23:13.0,어린이집,207455.053784891    ,450552.270683107    ,어린이집,,,,,,,0,,,,자가,0,0,N,4.4,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00009,20201028,,01,영업/정상,01,영업,,,,,02  457 1502,98.05,143883,서울특별시 광진구 중곡동 20-2 지하1층 ,서울특별시 광진구 용마산로22길 28, 지하1층 (중곡동),04939,대원교육그룹,2020-10-28 13:34:37,I,2020-10-30 00:23:09.0,기타 집단급식소,207749.266943066    ,451297.373903151    ,기타 집단급식소,,,,,상수도전용,,0,,,,,0,0,N,13.2,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2020-00010,20201201,,01,영업/정상,01,영업,,,,,,32.92,143826,서울특별시 광진구 구의동 252-16 웰츠타워 312호 ,서울특별시 광진구 자양로 116, 3층 312호 (구의동, 웰츠타워),05043,오석한방병원,2020-12-01 09:56:20,I,2020-12-03 00:23:07.0,병원,207342.766106556    ,448444.754635481    ,병원,,,,,상수도전용,,0,,,,,0,0,N,17.56,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2021-00001,20210429,,01,영업/정상,01,영업,,,,,,192.94,143827,서울특별시 광진구 구의동 253-23 광진소방서 ,서울특별시 광진구 광나루로 480, 광진소방서 (구의동),05023,광진소방서,2021-04-29 11:14:45,I,2021-05-01 00:23:12.0,공공기관,207251.455962208    ,449177.767319025    ,공공기관,,,,,,,0,,,,자가,0,0,N,44.01,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2021-00002,20210615,,01,영업/정상,01,영업,,,,,,18.42,143852,서울특별시 광진구 자양동 231-51 2층 ,서울특별시 광진구 아차산로44가길 5, 2층 (자양동),05054,구립자양도담 어린이집,2021-06-15 11:48:41,I,2021-06-17 00:22:54.0,어린이집,206992.211662077    ,448220.46567342     ,어린이집,,,,,,,0,,,,,0,0,N,18.42,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2021-00003,20210802,,01,영업/정상,01,영업,,,,,,252.96,143824,서울특별시 광진구 구의동 235-32 ,서울특별시 광진구 자양로 188, 지하1층 (구의동),05031,사랑재요양원,2021-08-02 15:41:45,I,2021-08-04 00:22:52.0,사회복지시설,207469.0073079      ,449117.498947757    ,사회복지시설,0,0,,,,0,0,0,0,0,,0,0,N,120,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2021-00004,20211119,,01,영업/정상,01,영업,,,,,,52.90,143842,서울특별시 광진구 자양동 25-2 생생한방병원 ,서울특별시 광진구 동일로 82-1, 생생한방병원 5층 (자양동),05079,경희생생한방병원,2021-11-19 15:22:33,I,2021-11-21 00:22:44.0,병원,205507.103014693    ,448633.824455964    ,병원,0,0,,,,0,0,0,0,0,임대,0,0,N,22.5,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2022-00001,20220311,,01,영업/정상,01,영업,,,,,,23.92,143200,서울특별시 광진구 구의동 680 e편한세상 광진 그랜드파크 ,서울특별시 광진구 광나루로 458, 1층 (구의동, e편한세상 광진 그랜드파크),05022,구립광진그랜드파크 어린이집,2022-03-11 10:55:57,I,2022-03-13 00:22:53.0,어린이집,207035.83480200000  ,449354.42565900000  ,어린이집,0,0,,,,0,0,0,0,0,임대,0,0,N,23.92,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2022-00002,20220324,,01,영업/정상,01,영업,,,,,,94.00,143820,서울특별시 광진구 구의동 130-1 ,서울특별시 광진구 천호대로 716-10 (구의동),04981,서울물연구원,2022-03-24 15:27:09,I,2022-03-26 00:22:34.0,공공기관,208075.856962581    ,449392.820284738    ,공공기관,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,32,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2022-00003,20220719,,01,영업/정상,01,영업,,,,,,,143961,서울특별시 광진구 구의동 228-2 씨엔씨빌딩 4층,서울특별시 광진구 광나루로 556, 씨엔씨빌딩 4층 (구의동),05033,백세만세데이케어센터,2022-07-19 18:10:05,I,2021-12-06 22:01:00.0,사회복지시설,208010.669687459,449110.38970097,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2022-00004,20220811,,01,영업/정상,01,영업,,,,,,23.00,143844,서울특별시 광진구 자양동 57-53,서울특별시 광진구 능동로3마길 1 (자양동),05084,해든어린이집,2022-09-20 10:17:55,U,2021-12-08 22:02:00.0,어린이집,205607.846913277,448010.82553349,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2022-00005,20220818,,01,영업/정상,01,영업,,,,,,26.00,143841,서울특별시 광진구 자양동 6-13 동성교회 지하1층,서울특별시 광진구 아차산로30길 25-10, 동성교회 지하1층 (자양동),05073,동성어린이집,2022-08-18 10:28:39,I,2021-12-07 22:00:00.0,어린이집,205913.564648988,448578.453311196,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
3040000,3040000-105-2023-00001,2023-09-18,,01,영업/정상,01,영업,,,,,,59.04,143-901,서울특별시 광진구 중곡동 177-44,서울특별시 광진구 동일로80길 20 (중곡동),04901,광진장애인보호작업장,2023-09-18 13:35:14,I,2022-12-08 22:00:00.0,사회복지시설,207081.425621924,451979.13379963,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구집단급식소인허가정보.csv
